"Time","V(n02)","I(L1)"
0.000303330999999999,23.859889756963,0.570930908665849
0.000303350999999999,23.8597704957478,0.571278750434011
0.000303370999999999,23.8596901495988,0.571626593112185
0.000303390999999999,23.8596486150357,0.571974436181743
0.000303410999999999,23.859645788796,0.572322279123818
0.000303430999999999,23.8596815678342,0.572670121420821
0.000303450999999999,23.859755849322,0.573017962556073
0.000303470999999999,23.8598685306476,0.573365802023014
0.000303490999999999,23.860019509416,0.57371363930927
0.000303510999999999,23.8602086834476,0.574061473903682
0.000303530999999999,23.8604359507787,0.574409305303035
0.000303550999999999,23.8607012096604,0.574757132995604
0.000303570999999999,23.861004358558,0.575104956469539
0.000303590999999999,23.8613452961505,0.575452775225689
0.000303610999999999,23.8617239213316,0.575800588763651
0.000303630999999999,23.8621401332078,0.576148396579733
0.000303650999999999,23.8625938310986,0.576496198172222
0.000303670999999999,23.8630849145358,0.576843993039995
0.000303690999999999,23.863613283263,0.577191780687106
0.000303710999999999,23.8641788372359,0.577539560621942
0.000303730999999999,23.8647814766217,0.577887332346153
0.000303750999999999,23.8654211017975,0.578235095362176
0.000303770999999999,23.8660976133512,0.578582849178521
0.000303790999999999,23.8668109120804,0.578930593304944
0.000303810999999999,23.8675608989924,0.579278327252152
0.000303830999999999,23.8683474753041,0.579626050537758
0.000303850999999999,23.8691705424413,0.579973762673516
0.000303870999999999,23.8700300020376,0.580321463165162
0.000303890999999999,23.8709257559343,0.580669151529811
0.000303910999999999,23.87185770618,0.581016827284675
0.000303930999999998,23.8728257550309,0.581364489950009
0.000303950999999998,23.8738298049497,0.581712139044408
0.000303970999999998,23.8748697586054,0.582059774085157
0.000303990999999998,23.8759455188726,0.582407394597044
0.000304010999999998,23.8770569888318,0.582755000105467
0.000304030999999998,23.8782040717687,0.583102590134001
0.000304050999999998,23.8793866711735,0.583450164211423
0.000304070999999998,23.8806046907411,0.583797721863895
0.000304090999999998,23.8818580343699,0.584145262619219
0.000304110999999998,23.8831466061619,0.584492786004456
0.000304130999999998,23.8844703104216,0.584840291545994
0.000304150999999998,23.885829051656,0.585187778780711
0.000304170999999998,23.8872227345748,0.585535247241681
0.000304190999999998,23.8886512640898,0.585882696465466
0.000304210999999998,23.8901145453143,0.586230125992747
0.000304230999999998,23.8916124835627,0.586577535353139
0.000304250999999998,23.8931449843495,0.586924924082885
0.000304270999999998,23.8947119533897,0.587272291729455
0.000304290999999998,23.8963132965989,0.587619637832704
0.000304310999999998,23.8979489200914,0.587966961933115
0.000304330999999998,23.8996187301811,0.588314263573215
0.000304350999999998,23.9013226333802,0.588661542296782
0.000304370999999998,23.9030605363995,0.589008797656081
0.000304390999999998,23.9048323461478,0.589356029194181
0.000304410999999998,23.9066379697312,0.589703236454867
0.000304430999999998,23.9084773144529,0.59005041899532
0.000304450999999998,23.9103502878131,0.590397576364104
0.000304470999999998,23.9122567975084,0.59074470810965
0.000304490999999998,23.9141967514311,0.591091813793458
0.000304510999999998,23.9161700576701,0.591438892970658
0.000304530999999998,23.9181766245087,0.591785945188334
0.000304550999999998,23.9202163604247,0.592132970003264
0.000304570999999998,23.9222891740906,0.592479966979433
0.000304590999999998,23.9243949743735,0.592826935676767
0.000304610999999998,23.9265336703338,0.593173875654069
0.000304630999999998,23.9287051712256,0.593520786478829
0.000304650999999998,23.930909386496,0.59386766771035
0.000304670999999998,23.9331462257842,0.594214518909794
0.000304690999999998,23.9354155989218,0.594561339646094
0.000304710999999998,23.937717415932,0.594908129483128
0.000304730999999998,23.9400515870295,0.595254887993661
0.000304750999999998,23.9424180226204,0.595601614743253
0.000304770999999998,23.9448166333007,0.595948309300198
0.000304790999999998,23.9472473298574,0.596294971240987
0.000304810999999998,23.949710023267,0.596641600135424
0.000304830999999998,23.952204624696,0.596988195562055
0.000304850999999998,23.9547310455002,0.5973347570952
0.000304870999999998,23.957289197224,0.597681284311065
0.000304890999999998,23.9598789916003,0.598027776783006
0.000304910999999998,23.9625003405492,0.598374234085306
0.000304930999999998,23.9651531561792,0.598720655810413
0.000304950999999998,23.9678373507869,0.599067041538804
0.000304970999999998,23.9705528368549,0.599413390842972
0.000304990999999998,23.9732995270522,0.599759703305554
0.000305010999999998,23.976077334234,0.600105978515053
0.000305030999999998,23.9788861714417,0.600452216060846
0.000305050999999998,23.9817259519026,0.600798415528533
0.000305070999999998,23.9845965890287,0.601144576504097
0.000305090999999998,23.9874979964168,0.60149069857842
0.000305110999999998,23.9904300878484,0.601836781346111
0.000305130999999998,23.9933927772893,0.602182824396543
0.000305150999999998,23.9963859788881,0.602528827312884
0.000305170999999998,23.9994096069767,0.602874789693032
0.000305190999999998,24.0024635760704,0.603220711139989
0.000305210999999998,24.0055478008671,0.603566591243358
0.000305230999999998,24.0086621962467,0.603912429596457
0.000305250999999998,24.0118066772709,0.604258225805472
0.000305270999999998,24.0149811591833,0.604603979469633
0.000305290999999998,24.0181855574088,0.604949690185046
0.000305310999999998,24.0214197875524,0.60529535755491
0.000305330999999998,24.0246837654001,0.605640981185381
0.000305350999999998,24.0279774069181,0.605986560677618
0.000305370999999998,24.0313006282518,0.606332095634972
0.000305390999999998,24.034653345726,0.606677585663186
0.000305410999999998,24.0380354758444,0.60702303036769
0.000305430999999998,24.0414469352895,0.607368429359376
0.000305450999999998,24.0448876409221,0.607713782248354
0.000305470999999998,24.0483575097813,0.60805908864808
0.000305490999999998,24.0518564590837,0.608404348168825
0.000305510999999998,24.0553844062234,0.608749560424157
0.000305530999999998,24.0589412687713,0.609094725031484
0.000305550999999998,24.0625269644752,0.609439841600069
0.000305570999999998,24.0661414112582,0.609784909745244
0.000305590999999998,24.0697845272197,0.610129929084362
0.000305610999999998,24.0734562306345,0.610474899236478
0.000305630999999998,24.0771564399527,0.610819819824517
0.000305650999999998,24.0808850737995,0.611164690467064
0.000305670999999998,24.0846420509743,0.611509510784389
0.000305690999999998,24.0884272904507,0.611854280400631
0.000305710999999998,24.0922407113761,0.61219899893917
0.000305730999999998,24.0960822330714,0.612543666023378
0.000305750999999998,24.0999517750305,0.612888281279961
0.000305770999999998,24.1038492569199,0.613232844336154
0.000305790999999998,24.1077745985791,0.613577354821409
0.000305810999999998,24.1117277200195,0.613921812367839
0.000305830999999998,24.1157085414245,0.614266216601396
0.000305850999999998,24.1197169831486,0.614610567156031
0.000305870999999997,24.1237529657177,0.614954863665731
0.000305890999999997,24.1278164098281,0.615299105753638
0.000305910999999997,24.131907236346,0.615643293058534
0.000305930999999997,24.1360253663079,0.615987425217885
0.000305950999999997,24.1401707209205,0.616331501866665
0.000305970999999997,24.1443432215594,0.616675522642852
0.000305990999999997,24.1485427897696,0.617019487187137
0.000306010999999997,24.1527693472651,0.617363395141608
0.000306030999999997,24.1570228159282,0.61770724614737
0.000306050999999997,24.1613031178095,0.618051039844594
0.000306070999999997,24.1656101751268,0.618394775869078
0.000306090999999997,24.1699439102647,0.618738453865639
0.000306110999999997,24.1743042457756,0.619082073483878
0.000306130999999997,24.1786911043785,0.61942563436982
0.000306150999999997,24.1831044089589,0.619769136167604
0.000306170999999997,24.1875440825683,0.620112578527223
0.000306190999999997,24.1920100484243,0.620455961099978
0.000306210999999997,24.1965022299095,0.620799283532224
0.000306230999999997,24.2010205505717,0.62114254547312
0.000306250999999997,24.2055649341233,0.621485746577336
0.000306270999999997,24.2101353044415,0.621828886502954
0.000306290999999997,24.214731585568,0.622171964901852
0.000306310999999997,24.2193537017078,0.622514981422996
0.000306330999999997,24.2240015772288,0.62285793572386
0.000306350999999997,24.2286751366627,0.623200827464485
0.000306370999999997,24.233374304704,0.623543656305785
0.000306390999999997,24.2380990062101,0.623886421905451
0.000306410999999997,24.2428491662002,0.624229123921043
0.000306430999999997,24.2476247098554,0.624571762016797
0.000306450999999997,24.2524255625182,0.624914335851241
0.000306470999999997,24.2572516496923,0.625256845085937
0.000306490999999997,24.2621028970422,0.625599289389108
0.000306510999999997,24.2669792303933,0.625941668423216
0.000306530999999997,24.2718805757311,0.626283981857166
0.000306550999999997,24.2768068592015,0.62662622936034
0.000306570999999997,24.2817580071095,0.626968410593547
0.000306590999999997,24.2867339459195,0.627310525229362
0.000306610999999997,24.2917346022551,0.627652572939761
0.000306630999999997,24.2967599028983,0.627994553390535
0.000306650999999997,24.3018097747898,0.628336466259255
0.000306670999999997,24.3068841450281,0.628678311215755
0.000306690999999997,24.3119829408694,0.62902008793098
0.000306710999999997,24.3171060897275,0.629361796084749
0.000306730999999997,24.3222535191732,0.629703435350383
0.000306750999999997,24.3274251569341,0.630045005404408
0.000306770999999997,24.3326209308947,0.630386505930858
0.000306790999999997,24.3378407690958,0.630727936604732
0.000306810999999997,24.3430845997335,0.631069297099917
0.000306830999999997,24.3483523511595,0.631410587103516
0.000306850999999997,24.3536439518816,0.631751806301547
0.000306870999999997,24.3589593305619,0.632092954368029
0.000306890999999997,24.364298416017,0.632434030984122
0.000306910999999997,24.3696611372178,0.63277503583841
0.000306930999999997,24.3750474232893,0.633115968617365
0.000306950999999997,24.3804572035107,0.633456829008909
0.000306970999999997,24.3858904073145,0.633797616697001
0.000306990999999997,24.3913469642862,0.63413833137316
0.000307010999999997,24.3968268041645,0.634478972731037
0.000307030999999997,24.4023298568409,0.634819540456155
0.000307050999999997,24.4078560523583,0.635160034233515
0.000307070999999997,24.4134053209115,0.635500453760544
0.000307090999999997,24.4189775928475,0.635840798730006
0.000307110999999997,24.4245727986639,0.636181068831846
0.000307130999999997,24.4301908690096,0.636521263761591
0.000307150999999997,24.4358317346842,0.636861383218826
0.000307170999999997,24.4414953266383,0.637201426903811
0.000307190999999997,24.4471815759726,0.63754139450939
0.000307210999999997,24.4528904139371,0.637881285731165
0.000307230999999997,24.458621771931,0.638221100266797
0.000307250999999997,24.4643755815031,0.638560837820079
0.000307270999999997,24.4701517743512,0.638900498094138
0.000307290999999997,24.4759502823218,0.639240080789444
0.000307310999999997,24.4817710374098,0.639579585609245
0.000307330999999997,24.4876139717581,0.63991901225532
0.000307350999999997,24.493479017657,0.640258360434039
0.000307370999999997,24.4993661075449,0.640597629854999
0.000307390999999997,24.5052751740072,0.640936820221173
0.000307410999999997,24.511206149776,0.641275931238344
0.000307430999999997,24.5171589677301,0.641614962618331
0.000307450999999997,24.5231335608945,0.641953914068236
0.000307470999999997,24.5291298624403,0.642292785299516
0.000307490999999997,24.5351478056846,0.642631576025784
0.000307510999999997,24.5411873240897,0.642970285956434
0.000307530999999997,24.5472483512631,0.643308914803844
0.000307550999999997,24.5533308209569,0.643647462279969
0.000307570999999997,24.5594346670677,0.643985928098926
0.000307590999999997,24.5655598236366,0.644324311981549
0.000307610999999997,24.5717062248491,0.644662613643552
0.000307630999999997,24.577873805034,0.645000832799549
0.000307650999999997,24.5840624986635,0.645338969166867
0.000307670999999997,24.5902722403528,0.645677022464869
0.000307690999999997,24.5965029648603,0.646014992415434
0.000307710999999997,24.6027546070867,0.646352878737982
0.000307730999999997,24.6090271020752,0.646690681155708
0.000307750999999997,24.6153203850112,0.647028399391459
0.000307770999999997,24.6216343912215,0.647366033167028
0.000307790999999996,24.6279690561746,0.647703582210835
0.000307810999999996,24.6343243154803,0.648041046242182
0.000307830999999996,24.6407001048884,0.648378424982884
0.000307850999999996,24.6470963602896,0.648715718166748
0.000307870999999996,24.6535130177154,0.649052925521254
0.000307890999999996,24.6599500133371,0.649390046774611
0.000307910999999996,24.666407283466,0.649727081655291
0.000307930999999996,24.6728847645525,0.650064029893591
0.000307950999999996,24.6793823931866,0.650400891221465
0.000307970999999996,24.685900106097,0.650737665368159
0.000307990999999996,24.6924378401507,0.651074352065708
0.000308010999999996,24.6989955323536,0.651410951052199
0.000308030999999996,24.7055731198498,0.651747462061365
0.000308050999999996,24.7121705399209,0.652083884825831
0.000308070999999996,24.7187877299862,0.652420219081043
0.000308090999999996,24.7254246276023,0.652756464568734
0.000308110999999996,24.7320811704628,0.653092621023701
0.000308130999999996,24.7387572963983,0.653428688186033
0.000308150999999996,24.7454529433757,0.653764665795239
0.000308170999999996,24.7521680494979,0.65410055358524
0.000308190999999996,24.7589025530034,0.654436351301381
0.000308210999999996,24.765656392267,0.654772058687465
0.000308230999999996,24.7724295057987,0.655107675484528
0.000308250999999996,24.7792218322436,0.655443201436249
0.000308270999999996,24.7860333103818,0.655778636288129
0.000308290999999996,24.7928638791277,0.656113979783876
0.000308310999999996,24.7997134775303,0.65644923167056
0.000308330999999996,24.8065820447724,0.65678439169324
0.000308350999999996,24.8134695201707,0.657119459599365
0.000308370999999996,24.8203758431752,0.657454435137187
0.000308390999999996,24.8273009533694,0.657789318059337
0.000308410999999996,24.8342447904698,0.658124108113808
0.000308430999999996,24.8412072943256,0.658458805049947
0.000308450999999996,24.8481884049184,0.658793408624036
0.000308470999999996,24.8551880623624,0.659127918588521
0.000308490999999996,24.8622062069034,0.659462334689994
